,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(49.934,8.211) → (50.001,8.32)",10.77818788633,4741.689307896723,"(49.934,8.211)","(50.001,8.32)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.942,8.217) → (50.007,8.32)",10.330945967447999,4742.368074075441,"(49.942,8.217)","(50.007,8.32)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.948,8.212) → (50.008,8.314)",9.845693694072802,4742.3037868141655,"(49.948,8.212)","(50.008,8.314)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.951,8.209) → (50.01,8.312)",9.8708044752539,4743.580440984132,"(49.951,8.209)","(50.01,8.312)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.957,8.325) → (49.898,8.205)",10.794103736199,5306.337859671565,"(49.957,8.325)","(49.898,8.205)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.958,8.211) → (50.016,8.312)",9.664760754452999,4743.119847970063,"(49.958,8.211)","(50.016,8.312)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.959,8.328) → (49.896,8.205)",11.185815647689,5305.578373563415,"(49.959,8.328)","(49.896,8.205)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.962,8.323) → (49.9,8.206)",10.87421680027,5306.096806654126,"(49.962,8.323)","(49.9,8.206)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.963,8.202) → (50.017,8.31)",9.841615488629099,4742.152640726813,"(49.963,8.202)","(50.017,8.31)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.963,8.206) → (50.02,8.305)",9.5374794745948,4743.363227989454,"(49.963,8.206)","(50.02,8.305)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Hesse
"(49.966,8.327) → (49.903,8.204)",11.249534678469,5306.265927269214,"(49.966,8.327)","(49.903,8.204)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.968,8.323) → (49.914,8.203)",10.517616825735,5307.1790356867195,"(49.968,8.323)","(49.914,8.203)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.969,8.324) → (49.903,8.207)",11.148632655034001,5307.451358836463,"(49.969,8.324)","(49.903,8.207)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(49.97,8.32) → (49.909,8.199)",10.977395160154,5307.694403138228,"(49.97,8.32)","(49.909,8.199)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Rheinland-Pfalz,Rheinland-Pfalz
"(50.683,7.555) → (50.769,7.518)",9.923499772892901,804.9491395886215,"(50.683,7.555)","(50.769,7.518)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.683,7.565) → (50.782,7.571)",11.099860900515,804.706364360904,"(50.683,7.565)","(50.782,7.571)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.686,7.632) → (50.783,7.591)",11.169276364178,804.8215569491273,"(50.686,7.632)","(50.783,7.591)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.691,7.573) → (50.787,7.54)",10.908141852089999,805.0273062726309,"(50.691,7.573)","(50.787,7.54)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.694,7.573) → (50.785,7.517)",10.867828643726002,804.810646835677,"(50.694,7.573)","(50.785,7.517)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.699,7.57) → (50.77,7.567)",7.9071004204554995,804.7849960157806,"(50.699,7.57)","(50.77,7.567)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(50.719,7.63) → (50.787,7.627)",7.6368312134059,804.9904433177029,"(50.719,7.63)","(50.787,7.627)",Regierungsbezirk Köln,Regierungsbezirk Köln,Rheinland-Pfalz,North Rhine-Westphalia
"(49.322,7.221) → (49.343,7.344)",9.183228767875,665.0680599912123,"(49.322,7.221)","(49.343,7.344)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
"(49.341,7.21) → (49.389,7.334)",10.403606696691,665.2076200322398,"(49.341,7.21)","(49.389,7.334)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Rheinland-Pfalz
"(49.345,7.205) → (49.38,7.321)",9.2495011199813,664.9728700568554,"(49.345,7.205)","(49.38,7.321)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Rheinland-Pfalz
"(49.346,7.19) → (49.359,7.31)",8.7944605208904,665.17348850242,"(49.346,7.19)","(49.359,7.31)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
"(49.35,7.215) → (49.368,7.324)",8.0842302939852,665.2380819075559,"(49.35,7.215)","(49.368,7.324)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
"(49.352,7.219) → (49.377,7.338)",9.008223707949501,665.0590443679055,"(49.352,7.219)","(49.377,7.338)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Rheinland-Pfalz
"(49.356,7.196) → (49.384,7.316)",9.255958480085999,665.0378476928433,"(49.356,7.196)","(49.384,7.316)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Rheinland-Pfalz
"(49.433,7.238) → (49.375,7.141)",9.5216653309863,550.0860948199517,"(49.433,7.238)","(49.375,7.141)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
"(49.435,7.185) → (49.375,7.112)",8.5403267891077,550.0685625477319,"(49.435,7.185)","(49.375,7.112)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
"(49.437,7.214) → (49.384,7.136)",8.2251390800397,550.0935518556226,"(49.437,7.214)","(49.384,7.136)",Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt,Saarland,Saarland
